Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
Upload,Deleting Folder from Bucket,2021-04-04 20:45:41.496850,,Deleted,Folder Predicting/GoodFiles/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/GoodFiles/ To: Predicting/GoodFiles/,2021-04-04 20:45:41.496850,,Started,
Upload,Uploading File,2021-04-04 20:45:42.786924,mushroom_08012006_120010.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:44.284010,mushroom_08012007_120011.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:45.561083,mushroom_08012008_120012.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:46.960163,mushroom_08012009_120013.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:48.340242,mushroom_08012010_120014.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:49.587313,mushroom_08012011_120015.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:50.822384,mushroom_08012012_120016.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:52.183462,mushroom_08012013_120017.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:53.429533,mushroom_08012014_120018.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:54.779610,mushroom_08012015_120019.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:56.220693,mushroom_08012016_120020.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:57.566770,mushroom_08012017_120021.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:45:58.831842,mushroom_08012018_120022.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Predicting/GoodFiles/ To: Predicting/GoodFiles/,2021-04-04 20:45:58.832842,,Completed,13 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 20:46:01.452992,,Deleted,Folder Predicting/BadFiles/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/BadFiles/ To: Predicting/BadFiles/,2021-04-04 20:46:01.452992,,Started,
Upload,Uploading File,2021-04-04 20:46:02.748066,mushroom_08012016_120.csv,Uploaded Successfully,
